66.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DATA_ACCESS,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
16:16:32.0 (85334286)|CONSTRUCTOR_ENTRY|[144]|01p2t000000Ta9s|<init>()|ReaderInsightFormController.options
16:16:32.0 (85340297)|VARIABLE_SCOPE_BEGIN|[11]|this|ReaderInsightFormController.options|true|false
16:16:32.0 (85350347)|VARIABLE_ASSIGNMENT|[11]|this|{}|0x492082cb
16:16:32.0 (85362327)|STATEMENT_EXECUTE|[11]
16:16:32.0 (85364508)|STATEMENT_EXECUTE|[12]
16:16:32.0 (85366487)|STATEMENT_EXECUTE|[13]
16:16:32.0 (85369367)|CONSTRUCTOR_EXIT|[144]|01p2t000000Ta9s|<init>()|ReaderInsightFormController.options
16:16:32.0 (85375698)|VARIABLE_SCOPE_BEGIN|[144]|opt|ReaderInsightFormController.options|true|false
16:16:32.0 (85387367)|VARIABLE_ASSIGNMENT|[144]|opt|{}|0x492082cb
16:16:32.0 (85391647)|STATEMENT_EXECUTE|[145]
16:16:32.0 (85404339)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x492082cb
16:16:32.0 (85412728)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"Business"
16:16:32.0 (85420918)|VARIABLE_ASSIGNMENT|[12]|this.label|"Business"|0x492082cb
16:16:32.0 (85427998)|STATEMENT_EXECUTE|[146]
16:16:32.0 (85441199)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"label":"Business"}|0x492082cb
16:16:32.0 (85449569)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"Business"
16:16:32.0 (85456689)|VARIABLE_ASSIGNMENT|[13]|this.value|"Business"|0x492082cb
16:16:32.0 (85465590)|STATEMENT_EXECUTE|[147]
16:16:32.0 (85474449)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:16:32.0 (85491000)|HEAP_ALLOCATE|[143]|Bytes:5
16:16:32.0 (85503991)|HEAP_ALLOCATE|[143]|Bytes:6
16:16:32.0 (85510951)|VARIABLE_SCOPE_BEGIN|[143]|str|String|false|false
16:16:32.0 (85519181)|VARIABLE_ASSIGNMENT|[143]|str|"Sports"
16:16:32.0 (85522992)|STATEMENT_EXECUTE|[143]
16:16:32.0 (85525001)|STATEMENT_EXECUTE|[144]
16:16:32.0 (85528081)|HEAP_ALLOCATE|[144]|Bytes:12
16:16:32.0 (85533211)|CONSTRUCTOR_ENTRY|[144]|01p2t000000Ta9s|<init>()|ReaderInsightFormController.options
16:16:32.0 (85538742)|VARIABLE_SCOPE_BEGIN|[11]|this|ReaderInsightFormController.options|true|false
16:16:32.0 (85550382)|VARIABLE_ASSIGNMENT|[11]|this|{}|0x56bbd082
16:16:32.0 (85563212)|STATEMENT_EXECUTE|[11]
16:16:32.0 (85565353)|STATEMENT_EXECUTE|[12]
16:16:32.0 (85567322)|STATEMENT_EXECUTE|[13]
16:16:32.0 (85570332)|CONSTRUCTOR_EXIT|[144]|01p2t000000Ta9s|<init>()|ReaderInsightFormController.options
16:16:32.0 (85576322)|VARIABLE_SCOPE_BEGIN|[144]|opt|ReaderInsightFormController.options|true|false
16:16:32.0 (85587143)|VARIABLE_ASSIGNMENT|[144]|opt|{}|0x56bbd082
16:16:32.0 (85591332)|STATEMENT_EXECUTE|[145]
16:16:32.0 (85624963)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x56bbd082
16:16:32.0 (85634074)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"Sports"
16:16:32.0 (85641613)|VARIABLE_ASSIGNMENT|[12]|this.label|"Sports"|0x56bbd082
16:16:32.0 (85650204)|STATEMENT_EXECUTE|[146]
16:16:32.0 (85664385)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"label":"Sports"}|0x56bbd082
16:16:32.0 (85672705)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"Sports"
16:16:32.0 (85680524)|VARIABLE_ASSIGNMENT|[13]|this.value|"Sports"|0x56bbd082
16:16:32.0 (85687386)|STATEMENT_EXECUTE|[147]
16:16:32.0 (85694015)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:16:32.0 (85707236)|HEAP_ALLOCATE|[143]|Bytes:5
16:16:32.0 (85716476)|HEAP_ALLOCATE|[143]|Bytes:18
16:16:32.0 (85723205)|VARIABLE_SCOPE_BEGIN|[143]|str|String|false|false
16:16:32.0 (85731336)|VARIABLE_ASSIGNMENT|[143]|str|"Entertainment/TIMS"
16:16:32.0 (85735086)|STATEMENT_EXECUTE|[143]
16:16:32.0 (85737166)|STATEMENT_EXECUTE|[144]
16:16:32.0 (85740387)|HEAP_ALLOCATE|[144]|Bytes:12
16:16:32.0 (85745237)|CONSTRUCTOR_ENTRY|[144]|01p2t000000Ta9s|<init>()|ReaderInsightFormController.options
16:16:32.0 (85750947)|VARIABLE_SCOPE_BEGIN|[11]|this|ReaderInsightFormController.options|true|false
16:16:32.0 (85761267)|VARIABLE_ASSIGNMENT|[11]|this|{}|0x533096e7
16:16:32.0 (85773497)|STATEMENT_EXECUTE|[11]
16:16:32.0 (85775657)|STATEMENT_EXECUTE|[12]
16:16:32.0 (85777708)|STATEMENT_EXECUTE|[13]
16:16:32.0 (85780548)|CONSTRUCTOR_EXIT|[144]|01p2t000000Ta9s|<init>()|ReaderInsightFormController.options
16:16:32.0 (85785657)|VARIABLE_SCOPE_BEGIN|[144]|opt|ReaderInsightFormController.options|true|false
16:16:32.0 (85796438)|VARIABLE_ASSIGNMENT|[144]|opt|{}|0x533096e7
16:16:32.0 (85800788)|STATEMENT_EXECUTE|[145]
16:16:32.0 (85813968)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x533096e7
16:16:32.0 (85823909)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"Entertainment/TIMS"
16:16:32.0 (85831949)|VARIABLE_ASSIGNMENT|[12]|this.label|"Entertainment/TIMS"|0x533096e7
16:16:32.0 (85839319)|STATEMENT_EXECUTE|[146]
16:16:32.0 (85853470)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"label":"Entertainment/TIMS"}|0x533096e7
16:16:32.0 (85861880)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"Entertainment/TIMS"
16:16:32.0 (85869910)|VARIABLE_ASSIGNMENT|[13]|this.value|"Entertainment/TIMS"|0x533096e7
16:16:32.0 (85877110)|STATEMENT_EXECUTE|[147]
16:16:32.0 (85883139)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:16:32.0 (85895850)|HEAP_ALLOCATE|[143]|Bytes:5
16:16:32.0 (85905161)|HEAP_ALLOCATE|[143]|Bytes:10
16:16:32.0 (85911580)|VARIABLE_SCOPE_BEGIN|[143]|str|String|false|false
16:16:32.0 (85919610)|VARIABLE_ASSIGNMENT|[143]|str|"Technology"
16:16:32.0 (85923490)|STATEMENT_EXECUTE|[143]
16:16:32.0 (85925601)|STATEMENT_EXECUTE|[144]
16:16:32.0 (85929391)|HEAP_ALLOCATE|[144]|Bytes:12
16:16:32.0 (85934011)|CONSTRUCTOR_ENTRY|[144]|01p2t000000Ta9s|<init>()|ReaderInsightFormController.options
16:16:32.0 (85938821)|VARIABLE_SCOPE_BEGIN|[11]|this|ReaderInsightFormController.options|true|false
16:16:32.0 (85950181)|VARIABLE_ASSIGNMENT|[11]|this|{}|0x7b97b918
16:16:32.0 (85962811)|STATEMENT_EXECUTE|[11]
16:16:32.0 (85964971)|STATEMENT_EXECUTE|[12]
16:16:32.0 (85967011)|STATEMENT_EXECUTE|[13]
16:16:32.0 (85969682)|CONSTRUCTOR_EXIT|[144]|01p2t000000Ta9s|<init>()|ReaderInsightFormController.options
16:16:32.0 (85974892)|VARIABLE_SCOPE_BEGIN|[144]|opt|ReaderInsightFormController.options|true|false
16:16:32.0 (85985612)|VARIABLE_ASSIGNMENT|[144]|opt|{}|0x7b97b918
16:16:32.0 (85989793)|STATEMENT_EXECUTE|[145]
16:16:32.0 (86002593)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x7b97b918
16:16:32.0 (86011273)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"Technology"
16:16:32.0 (86018484)|VARIABLE_ASSIGNMENT|[12]|this.label|"Technology"|0x7b97b918
16:16:32.0 (86028404)|STATEMENT_EXECUTE|[146]
16:16:32.0 (86042133)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"label":"Technology"}|0x7b97b918
16:16:32.0 (86050573)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"Technology"
16:16:32.0 (86058294)|VARIABLE_ASSIGNMENT|[13]|this.value|"Technology"|0x7b97b918
16:16:32.0 (86065334)|STATEMENT_EXECUTE|[147]
16:16:32.0 (86071715)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:16:32.0 (86084485)|HEAP_ALLOCATE|[143]|Bytes:5
16:16:32.0 (86093664)|HEAP_ALLOCATE|[143]|Bytes:17
16:16:32.0 (86099126)|VARIABLE_SCOPE_BEGIN|[143]|str|String|false|false
16:16:32.0 (86107246)|VARIABLE_ASSIGNMENT|[143]|str|"Editorial/Opinion"
16:16:32.0 (86110975)|STATEMENT_EXECUTE|[143]
16:16:32.0 (86113025)|STATEMENT_EXECUTE|[144]
16:16:32.0 (86116775)|HEAP_ALLOCATE|[144]|Bytes:12
16:16:32.0 (86121455)|CONSTRUCTOR_ENTRY|[144]|01p2t000000Ta9s|<init>()|ReaderInsightFormController.options
16:16:32.0 (86126305)|VARIABLE_SCOPE_BEGIN|[11]|this|ReaderInsightFormController.options|true|false
16:16:32.0 (86137606)|VARIABLE_ASSIGNMENT|[11]|this|{}|0x366c4a7b
16:16:32.0 (86150936)|STATEMENT_EXECUTE|[11]
16:16:32.0 (86153106)|STATEMENT_EXECUTE|[12]
16:16:32.0 (86155807)|STATEMENT_EXECUTE|[13]
16:16:32.0 (86160146)|CONSTRUCTOR_EXIT|[144]|01p2t000000Ta9s|<init>()|ReaderInsightFormController.options
16:16:32.0 (86168146)|VARIABLE_SCOPE_BEGIN|[144]|opt|ReaderInsightFormController.options|true|false
16:16:32.0 (86183998)|VARIABLE_ASSIGNMENT|[144]|opt|{}|0x366c4a7b
16:16:32.0 (86189958)|STATEMENT_EXECUTE|[145]
16:16:32.0 (86207048)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x366c4a7b
16:16:32.0 (86219678)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"Editorial/Opinion"
16:16:32.0 (86230988)|VARIABLE_ASSIGNMENT|[12]|this.label|"Editorial/Opinion"|0x366c4a7b
16:16:32.0 (86242298)|STATEMENT_EXECUTE|[146]
16:16:32.0 (86260778)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"label":"Editorial/Opinion"}|0x366c4a7b
16:16:32.0 (86272499)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"Editorial/Opinion"
16:16:32.0 (86282669)|VARIABLE_ASSIGNMENT|[13]|this.value|"Editorial/Opinion"|0x366c4a7b
16:16:32.0 (86293149)|STATEMENT_EXECUTE|[147]
16:16:32.0 (86302050)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:16:32.0 (86318881)|HEAP_ALLOCATE|[143]|Bytes:5
16:16:32.0 (86330820)|HEAP_ALLOCATE|[143]|Bytes:20
16:16:32.0 (86338251)|VARIABLE_SCOPE_BEGIN|[143]|str|String|false|false
16:16:32.0 (86349381)|VARIABLE_ASSIGNMENT|[143]|str|"No Favourite Section"
16:16:32.0 (86354762)|STATEMENT_EXECUTE|[143]
16:16:32.0 (86357381)|STATEMENT_EXECUTE|[144]
16:16:32.0 (86361802)|HEAP_ALLOCATE|[144]|Bytes:12
16:16:32.0 (86368452)|CONSTRUCTOR_ENTRY|[144]|01p2t000000Ta9s|<init>()|ReaderInsightFormController.options
16:16:32.0 (86375772)|VARIABLE_SCOPE_BEGIN|[11]|this|ReaderInsightFormController.options|true|false
16:16:32.0 (86391342)|VARIABLE_ASSIGNMENT|[11]|this|{}|0x3e5bb3f4
16:16:32.0 (86405813)|STATEMENT_EXECUTE|[11]
16:16:32.0 (86407912)|STATEMENT_EXECUTE|[12]
16:16:32.0 (86410592)|STATEMENT_EXECUTE|[13]
16:16:32.0 (86413883)|CONSTRUCTOR_EXIT|[144]|01p2t000000Ta9s|<init>()|ReaderInsightFormController.options
16:16:32.0 (86420523)|VARIABLE_SCOPE_BEGIN|[144]|opt|ReaderInsightFormController.options|true|false
16:16:32.0 (86430633)|VARIABLE_ASSIGNMENT|[144]|opt|{}|0x3e5bb3f4
16:16:32.0 (86434873)|STATEMENT_EXECUTE|[145]
16:16:32.0 (86448204)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x3e5bb3f4
16:16:32.0 (86457103)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"No Favourite Section"
16:16:32.0 (86465143)|VARIABLE_ASSIGNMENT|[12]|this.label|"No Favourite Section"|0x3e5bb3f4
16:16:32.0 (86473725)|STATEMENT_EXECUTE|[146]
16:16:32.0 (86487775)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"label":"No Favourite Section"}|0x3e5bb3f4
16:16:32.0 (86496114)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"No Favourite Section"
16:16:32.0 (86503935)|VARIABLE_ASSIGNMENT|[13]|this.value|"No Favourite Section"|0x3e5bb3f4
16:16:32.0 (86512185)|STATEMENT_EXECUTE|[147]
16:16:32.0 (86518715)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:16:32.0 (86531616)|HEAP_ALLOCATE|[143]|Bytes:5
16:16:32.0 (86544336)|VARIABLE_ASSIGNMENT|[143]|str|null
16:16:32.0 (86549155)|STATEMENT_EXECUTE|[149]
16:16:32.0 (86565676)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x832c984
16:16:32.0 (86577786)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"List of size 9 too large to display"|0x22f21878
16:16:32.0 (86586657)|VARIABLE_ASSIGNMENT|[8]|this.option|"List of size 9 too large to display"|0x832c984
16:16:32.0 (86594338)|STATEMENT_EXECUTE|[150]
16:16:32.0 (86617818)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"option":"0x22f21878"}|0x832c984
16:16:32.0 (86628227)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"Which Section of The (40 more) ..."
16:16:32.0 (86635958)|VARIABLE_ASSIGNMENT|[3]|this.qstion|"Which Section of The (40 more) ..."|0x832c984
16:16:32.0 (86644478)|STATEMENT_EXECUTE|[151]
16:16:32.0 (86653579)|HEAP_ALLOCATE|[151]|Bytes:18
16:16:32.0 (86674598)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"option":"0x22f21878","qstion":"Which Section of The (40 more) ..."}|0x832c984
16:16:32.0 (86684690)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"a1J2t000002JSqKEAW"
16:16:32.0 (86693109)|VARIABLE_ASSIGNMENT|[4]|this.qsId|"a1J2t000002JSqKEAW"|0x832c984
16:16:32.0 (86700780)|STATEMENT_EXECUTE|[152]
16:16:32.0 (86721691)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"option":"0x22f21878","qsId":"a1J2t000002JSqKEAW","qstion":"Which Section of The (40 more) ..."}|0x832c984
16:16:32.0 (86731870)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"Multi Select"
16:16:32.0 (86739571)|VARIABLE_ASSIGNMENT|[5]|this.type|"Multi Select"|0x832c984
16:16:32.0 (86747870)|STATEMENT_EXECUTE|[153]
16:16:32.0 (86755160)|HEAP_ALLOCATE|[153]|Bytes:4
16:16:32.0 (86783031)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"option":"0x22f21878","qsId":"a1J2t000002JSqKEAW","qstion":"Which Section of The (40 more) ...","type":"Multi Select"}|0x832c984
16:16:32.0 (86803752)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:16:32.0 (86811312)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|[]|0x690b9d76
16:16:32.0 (86819802)|VARIABLE_ASSIGNMENT|[7]|this.multianswrs|[]|0x832c984
16:16:32.0 (86827503)|STATEMENT_EXECUTE|[154]
16:16:32.0 (86848014)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"multianswrs":"0x690b9d76","option":"0x22f21878","qsId":"a1J2t000002JSqKEAW","qstion":"Which Section of The (40 more) ...","type":"Multi Select"}|0x832c984
16:16:32.0 (86858683)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|""
16:16:32.0 (86867003)|VARIABLE_ASSIGNMENT|[6]|this.singleanswrs|""|0x832c984
16:16:32.0 (86874843)|STATEMENT_EXECUTE|[155]
16:16:32.0 (86882913)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:16:32.0 (86896954)|HEAP_ALLOCATE|[139]|Bytes:5
16:16:32.0 (86911415)|HEAP_ALLOCATE|[139]|Bytes:20
16:16:32.0 (86920234)|VARIABLE_SCOPE_BEGIN|[139]|rIc|Reader_Insight__c|true|false
16:16:32.0 (87002286)|VARIABLE_ASSIGNMENT|[139]|rIc|{"Id":"a1J2t000002JSnbEAG","Options__c":"1. 25 years;2. 25-35 (58 more) ...","Answer_Type__c":"Single","Question__c":"Age Group"}|0x62ca8aed
16:16:32.0 (87009218)|STATEMENT_EXECUTE|[139]
16:16:32.0 (87011228)|STATEMENT_EXECUTE|[140]
16:16:32.0 (87015508)|HEAP_ALLOCATE|[140]|Bytes:28
16:16:32.0 (87021938)|CONSTRUCTOR_ENTRY|[140]|01p2t000000Ta9s|<init>()|ReaderInsightFormController.qstionwrapperx
16:16:32.0 (87028287)|VARIABLE_SCOPE_BEGIN|[2]|this|ReaderInsightFormController.qstionwrapperx|true|false
16:16:32.0 (87043087)|VARIABLE_ASSIGNMENT|[2]|this|{}|0x2f12a636
16:16:32.0 (87058099)|STATEMENT_EXECUTE|[2]
16:16:32.0 (87060318)|STATEMENT_EXECUTE|[3]
16:16:32.0 (87062389)|STATEMENT_EXECUTE|[4]
16:16:32.0 (87064349)|STATEMENT_EXECUTE|[5]
16:16:32.0 (87066318)|STATEMENT_EXECUTE|[6]
16:16:32.0 (87068518)|STATEMENT_EXECUTE|[7]
16:16:32.0 (87070438)|STATEMENT_EXECUTE|[8]
16:16:32.0 (87073349)|CONSTRUCTOR_EXIT|[140]|01p2t000000Ta9s|<init>()|ReaderInsightFormController.qstionwrapperx
16:16:32.0 (87079779)|VARIABLE_SCOPE_BEGIN|[140]|qwrp|ReaderInsightFormController.qstionwrapperx|true|false
16:16:32.0 (87092550)|VARIABLE_ASSIGNMENT|[140]|qwrp|{}|0x2f12a636
16:16:32.0 (87096919)|STATEMENT_EXECUTE|[141]
16:16:32.0 (87103700)|HEAP_ALLOCATE|[141]|Bytes:4
16:16:32.0 (87114750)|VARIABLE_SCOPE_BEGIN|[141]|optlist|List<ReaderInsightFormController.options>|true|false
16:16:32.0 (87127390)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:16:32.0 (87169080)|VARIABLE_ASSIGNMENT|[141]|optlist|[]|0x7b791e3d
16:16:32.0 (87176411)|STATEMENT_EXECUTE|[142]
16:16:32.0 (87209952)|HEAP_ALLOCATE|[142]|Bytes:11
16:16:32.0 (87214513)|HEAP_ALLOCATE|[142]|Bytes:14
16:16:32.0 (87217673)|HEAP_ALLOCATE|[142]|Bytes:14
16:16:32.0 (87220612)|HEAP_ALLOCATE|[142]|Bytes:12
16:16:32.0 (87223572)|HEAP_ALLOCATE|[142]|Bytes:23
16:16:32.0 (87226772)|HEAP_ALLOCATE|[142]|Bytes:24
16:16:32.0 (87245812)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
16:16:32.0 (87258874)|VARIABLE_ASSIGNMENT|[142]|plValues|["1. 25 years","2. 25-35 years","3. 35-45 years","4. 45+ years","5. Do not want to sh (3 more) ..."]|0x185ed6b5
16:16:32.0 (87280224)|HEAP_ALLOCATE|[143]|Bytes:5
16:16:32.0 (87290354)|HEAP_ALLOCATE|[143]|Bytes:11
16:16:32.0 (87296904)|VARIABLE_SCOPE_BEGIN|[143]|str|String|false|false
16:16:32.0 (87305204)|VARIABLE_ASSIGNMENT|[143]|str|"1. 25 years"
16:16:32.0 (87308945)|STATEMENT_EXECUTE|[143]
16:16:32.0 (87311044)|STATEMENT_EXECUTE|[144]
16:16:32.0 (87314635)|HEAP_ALLOCATE|[144]|Bytes:12
16:16:32.0 (87319844)|CONSTRUCTOR_ENTRY|[144]|01p2t000000Ta9s|<init>()|ReaderInsightFormController.options
16:16:32.0 (87325124)|VARIABLE_SCOPE_BEGIN|[11]|this|ReaderInsightFormController.options|true|false
16:16:32.0 (87339245)|VARIABLE_ASSIGNMENT|[11]|this|{}|0x2d0b18e5
16:16:32.0 (87353186)|STATEMENT_EXECUTE|[11]
16:16:32.0 (87355386)|STATEMENT_EXECUTE|[12]
16:16:32.0 (87357485)|STATEMENT_EXECUTE|[13]
16:16:32.0 (87360546)|CONSTRUCTOR_EXIT|[144]|01p2t000000Ta9s|<init>()|ReaderInsightFormController.options
16:16:32.0 (87366186)|VARIABLE_SCOPE_BEGIN|[144]|opt|ReaderInsightFormController.options|true|false
16:16:32.0 (87377146)|VARIABLE_ASSIGNMENT|[144]|opt|{}|0x2d0b18e5
16:16:32.0 (87382736)|STATEMENT_EXECUTE|[145]
16:16:32.0 (87397846)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x2d0b18e5
16:16:32.0 (87406797)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"1. 25 years"
16:16:32.0 (87414667)|VARIABLE_ASSIGNMENT|[12]|this.label|"1. 25 years"|0x2d0b18e5
16:16:32.0 (87423718)|STATEMENT_EXECUTE|[146]
16:16:32.0 (87438588)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"label":"1. 25 years"}|0x2d0b18e5
16:16:32.0 (87446977)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"1. 25 years"
16:16:32.0 (87455097)|VARIABLE_ASSIGNMENT|[13]|this.value|"1. 25 years"|0x2d0b18e5
16:16:32.0 (87462217)|STATEMENT_EXECUTE|[147]
16:16:32.0 (87468909)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:16:32.0 (87482218)|HEAP_ALLOCATE|[143]|Bytes:5
16:16:32.0 (87491509)|HEAP_ALLOCATE|[143]|Bytes:14
16:16:32.0 (87497869)|VARIABLE_SCOPE_BEGIN|[143]|str|String|false|false
16:16:32.0 (87505830)|VARIABLE_ASSIGNMENT|[143]|str|"2. 25-35 years"
16:16:32.0 (87509480)|STATEMENT_EXECUTE|[143]
16:16:32.0 (87511550)|STATEMENT_EXECUTE|[144]
16:16:32.0 (87514840)|HEAP_ALLOCATE|[144]|Bytes:12
16:16:32.0 (87520480)|CONSTRUCTOR_ENTRY|[144]|01p2t000000Ta9s|<init>()|ReaderInsightFormController.options
16:16:32.0 (87525230)|VARIABLE_SCOPE_BEGIN|[11]|this|ReaderInsightFormController.options|true|false
16:16:32.0 (87536840)|VARIABLE_ASSIGNMENT|[11]|this|{}|0x17123864
16:16:32.0 (87549191)|STATEMENT_EXECUTE|[11]
16:16:32.0 (87551260)|STATEMENT_EXECUTE|[12]
16:16:32.0 (87553351)|STATEMENT_EXECUTE|[13]
16:16:32.0 (87556340)|CONSTRUCTOR_EXIT|[144]|01p2t000000Ta9s|<init>()|ReaderInsightFormController.options
16:16:32.0 (87562250)|VARIABLE_SCOPE_BEGIN|[144]|opt|ReaderInsightFormController.options|true|false
16:16:32.0 (87571740)|VARIABLE_ASSIGNMENT|[144]|opt|{}|0x17123864
16:16:32.0 (87575860)|STATEMENT_EXECUTE|[145]
16:16:32.0 (87589952)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x17123864
16:16:32.0 (87598602)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"2. 25-35 years"
16:16:32.0 (87606432)|VARIABLE_ASSIGNMENT|[12]|this.label|"2. 25-35 years"|0x17123864
16:16:32.0 (87613941)|STATEMENT_EXECUTE|[146]
16:16:32.0 (87627781)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"label":"2. 25-35 years"}|0x17123864
16:16:32.0 (87636022)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"2. 25-35 years"
16:16:32.0 (87644083)|VARIABLE_ASSIGNMENT|[13]|this.value|"2. 25-35 years"|0x17123864
16:16:32.0 (87651812)|STATEMENT_EXECUTE|[147]
16:16:32.0 (87659142)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:16:32.0 (87672213)|HEAP_ALLOCATE|[143]|Bytes:5
16:16:32.0 (87681514)|HEAP_ALLOCATE|[143]|Bytes:14
16:16:32.0 (87688124)|VARIABLE_SCOPE_BEGIN|[143]|str|String|false|false
16:16:32.0 (87695773)|VARIABLE_ASSIGNMENT|[143]|str|"3. 35-45 years"
16:16:32.0 (87699543)|STATEMENT_EXECUTE|[143]
16:16:32.0 (87701564)|STATEMENT_EXECUTE|[144]
16:16:32.0 (87705204)|HEAP_ALLOCATE|[144]|Bytes:12
16:16:32.0 (87710154)|CONSTRUCTOR_ENTRY|[144]|01p2t000000Ta9s|<init>()|ReaderInsightFormController.options
16:16:32.0 (87715875)|VARIABLE_SCOPE_BEGIN|[11]|this|ReaderInsightFormController.options|true|false
16:16:32.0 (87725904)|VARIABLE_ASSIGNMENT|[11]|this|{}|0x24a9544d
16:16:32.0 (87738395)|STATEMENT_EXECUTE|[11]
16:16:32.0 (87741155)|STATEMENT_EXECUTE|[12]
16:16:32.0 (87743395)|STATEMENT_EXECUTE|[13]
16:16:32.0 (87746155)|CONSTRUCTOR_EXIT|[144]|01p2t000000Ta9s|<init>()|ReaderInsightFormController.options
16:16:32.0 (87751355)|VARIABLE_SCOPE_BEGIN|[144]|opt|ReaderInsightFormController.options|true|false
16:16:32.0 (87762276)|VARIABLE_ASSIGNMENT|[144]|opt|{}|0x24a9544d
16:16:32.0 (87766465)|STATEMENT_EXECUTE|[145]
16:16:32.0 (87780135)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x24a9544d
16:16:32.0 (87788766)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"3. 35-45 years"
16:16:32.0 (87796237)|VARIABLE_ASSIGNMENT|[12]|this.label|"3. 35-45 years"|0x24a9544d
16:16:32.0 (87804327)|STATEMENT_EXECUTE|[146]
16:16:32.0 (87817047)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"label":"3. 35-45 years"}|0x24a9544d
16:16:32.0 (87825407)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"3. 35-45 years"
16:16:32.0 (87833976)|VARIABLE_ASSIGNMENT|[13]|this.value|"3. 35-45 years"|0x24a9544d
16:16:32.0 (87841707)|STATEMENT_EXECUTE|[147]
16:16:32.0 (87848928)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:16:32.0 (87862387)|HEAP_ALLOCATE|[143]|Bytes:5
16:16:32.0 (87871808)|HEAP_ALLOCATE|[143]|Bytes:12
16:16:32.0 (87878698)|VARIABLE_SCOPE_BEGIN|[143]|str|String|false|false
16:16:32.0 (87887159)|VARIABLE_ASSIGNMENT|[143]|str|"4. 45+ years"
16:16:32.0 (87890938)|STATEMENT_EXECUTE|[143]
16:16:32.0 (87892988)|STATEMENT_EXECUTE|[144]
